RA - Decimal,Dec - Decimal
245.6211128,-43.91205397
101.3455853,-31.79364781
113.024013,-8.881325929
250.4029144,26.91688083
236.6448306,55.47478792
268.1476638,1.305011551
315.9484308,53.28590714
109.3904929,52.13106936
49.9824815,27.07112949
125.7253944,-7.543121258
21.08542557,-6.914659298
17.93128577,-2.251077691
171.3879044,-37.74757582
190.9085421,-1.576996112
349.1657957,-44.48916526
243.5931881,-33.01108917
60.16939577,-30.49070572
206.5794248,38.50362348
340.0766966,53.84592624
65.46585469,56.50631529
225.3629109,60.20441181
74.75569253,-16.37603315
76.98097949,21.70481949
101.6350603,8.587161606
42.56159286,-35.8436021
355.2871378,-11.68065256
241.5266167,-23.60635111
303.002924,26.47880526
138.3935557,-47.33840527
163.821756,-60.51699998
225.0470876,-77.16055284
343.7956703,-4.987897972
272.3911802,3.993297194
115.0563701,-19.6608594
340.4894004,14.51639389
259.1321386,1.210554578
58.38891436,-46.89369802
8.293310422,54.89498512
56.53901668,6.803523905
27.71655235,11.04337836
66.27223659,-61.23819113
1.945418391,-22.50855717
333.0337226,24.95063921
171.7896494,-12.35674823
266.9032476,-14.72582508
210.8604441,-56.21343339
111.9652542,-11.55692778
116.666991,65.45567455
81.16049864,31.14315058
214.8495007,-37.00290535
220.1766376,13.53432376
295.6858585,32.42674161
11.23771987,-42.67655903
22.59543769,-26.20785241
186.2990195,-11.6105886
234.1218318,16.11908582
43.39332061,-38.43700172
330.7659199,-76.1184557
86.62662605,56.11557572
52.68925082,6.188703197
62.25651719,13.39826789
104.252174,33.68104073
165.9024675,0.000829121
173.1980695,-7.827523138
209.8228515,-50.36964907
68.37783174,72.52860718
150.5004005,-60.42089082
194.1320368,-72.18521142
285.98983,-51.01860477
134.1421942,-16.70874829
27.16218846,37.9528701
269.0793137,-15.8125277
309.645798,23.68049791
27.72681296,-50.20613712
174.4515744,-67.62037788
305.6887335,41.02601189
138.9690805,72.94632504
49.510811,-28.79707071
106.8433275,34.00928914
125.1339013,24.02231233
332.9638789,16.04055442
43.952075,18.3316397
162.1689812,-1.9588962
163.9266504,0.736919271
195.2900644,17.12314651
216.0036637,8.243971183
224.8463164,4.567761526
291.2668428,-29.309359
284.0028074,-23.1737536
97.45443099,-50.23908458
48.10727325,-44.41966478
139.6764832,-51.560649
156.2475741,-58.57630196
236.0944756,-41.81908836
24.03541204,-29.90734411
305.9715879,-42.42284322
225.4538372,0.140297794
234.8426849,36.63682963
342.8442874,61.69674031
114.195979,55.75506501
45.18391721,10.87039325
43.39717545,-22.37631174
279.476778,-21.39772661
64.3300916,-6.472173689
15.7260565,41.34521313
203.6685425,-13.21432543
287.9417014,31.28345497
148.4587452,-51.1467087
299.8350789,45.77252128
51.59385439,-27.31748022
67.16265617,-19.45887427
345.3821216,-4.71146067
32.89931391,-1.825426523
254.1198713,-52.28374646
82.6090159,15.36044809
18.18930183,-37.8564773
255.1541209,-35.93413416
111.7347022,20.25755481
87.55443963,4.423404663
117.3110397,-35.24328607
357.5613754,-9.974138082
8.886806411,0.505610596
277.9874728,-1.002974547
356.6530674,66.7822436
3.426016578,-26.02235079
143.2323959,-13.51680328
139.379912,46.81722928
305.0007876,13.54808714
270.0147084,80.00084432
99.19415202,-13.32102041
105.0989848,-8.406815464
24.61451591,-36.52825049
343.4173167,44.74916111
7.583005008,59.97755201
326.221996,62.46056727
290.3979826,76.55959711
61.99757352,17.33989713
102.9267554,-36.23027082
105.6063932,17.75552019
108.5452083,-3.901778613
108.9301738,-10.5836027
112.2131384,-31.8484035
125.841013,18.33216276
349.8504427,-18.07537503
358.2315144,-3.15548185
30.64614765,13.47671155
321.4459377,36.66738476
139.6079542,35.36407575
173.6770427,16.79691544
177.1612894,14.28420791
253.4,-42.08333333
244.7517363,-14.87281819
264.4008455,-15.57103408
261.6922727,34.6958016
126.4649882,-64.60061797
175.1770006,-53.96860674
208.9119789,-82.66619105
315.6131877,-38.5309699
193.4538313,-60.37624118
162.7725337,-3.092666412
112.6288324,-54.39936419
235.4778587,-76.08196085
108.7381385,-41.42639441
115.3964792,3.624779553
30.95065604,0.340246626
17.63980672,2.445674303
172.6297138,43.173242
197.4386734,-10.32934098
121.1766647,-50.59039598
359.3329413,-62.95659629
128.8695883,-26.84348745
353.7056645,-15.24600276
244.2725418,-67.94128464
243.3207069,-53.67117317
41.2070675,67.82463252
89.05946622,-22.83997545
354.7923903,75.29288049
58.29185872,17.32708604
147.3670159,-37.18676342
51.40105652,-69.33643525
187.9838016,-63.50583933
277.3331055,-80.23270717
144.8661456,67.27222843
104.737602,3.60235607
108.8384411,-52.49922385
127.1555816,14.21082553
300.0663871,-37.7017226
88.08417982,-57.15619034
210.2185157,-66.26891049
326.0040192,-14.74937303
311.0918836,56.48840127
295.4539747,50.52506077
161.2667938,67.41138431
136.3503939,48.53031646
65.59470706,20.82141421
67.6680416,-35.65351088
124.599779,-12.6321695
129.5790879,32.80201777
337.4418931,-27.10726174
322.2490479,22.1794389
33.15641894,24.16778239
137.6616577,30.96313777
144.3683365,-36.09599295
148.4288444,5.958584937
191.2475211,39.2789162
271.5988297,-36.01978596
229.6384167,2.081027778
230.8011269,30.2884603
234.9855995,-59.90833581
353.4884462,31.32528724
87.00097119,6.454154231
27.73803381,51.93341874
126.4816262,-14.92966015
319.7167698,11.20338199
95.90745428,-52.18091144
286.7316956,-48.29914425
72.20980139,75.94122086
265.3846817,6.313157147
106.8053398,-51.96827393
273.8211927,68.75581516
105.8246572,9.138352048
331.1531962,-26.82235909
346.8696487,21.13425059
110.0892665,-52.31153403
318.3290071,-36.4235283
125.3004145,-57.97321917
182.74992,81.70983037
133.0490343,45.31282083
76.85401284,-12.49127027
205.7291614,-41.40109035
154.6176839,-41.66848775
214.0172494,18.91180053
295.0298512,-23.42908428
238.751557,-19.38295237
204.2750467,-44.1432043
304.5291155,40.73208187
65.06010985,41.80811915
323.060713,-33.94462405
267.8855492,-40.77246322
228.9736365,-48.07368561
90.42941332,48.95944565
149.3067127,57.41820736
334.7530871,-13.30499183
5.369907836,-77.42689761
314.1449089,44.92472244
293.4233569,49.26231821
54.75465202,-5.626212857
65.380462,-25.72857628
79.0756206,34.31231862
79.71030365,-18.13005175
84.65822336,-6.57395573
88.03220472,-9.041900126
108.3501056,-22.67424137
11.0504114,-38.42168412
354.9793378,9.677295877
357.4141445,28.84238856
179.8230536,33.16700323
205.6809615,34.98902317
258.8995922,-38.59393581
268.4782213,-34.75271816
314.7686751,4.293505178
178.7500489,-63.27918041
328.7974757,-61.88660964
223.1468885,-63.8098381
276.7675961,-53.1102115
181.2383916,-60.96825287
314.6251292,50.46178889
73.19631985,27.89748949
11.84847419,6.740966914
25.41348523,30.04711899
292.7957086,-68.4339211
212.3959674,-51.5046751
111.4633335,-5.774961047
18.53177879,16.13349086
259.5969514,38.81139883
44.0573644,8.381560162
314.6743337,-14.48312574
119.7575124,-45.21583831
233.8174936,53.92214297
207.4396627,61.48930618
89.11680874,9.509394172
338.9015669,-23.99109443
266.2327669,-57.54554051
310.013164,43.45887684
321.2064622,80.52482435
66.23802637,19.04200797
73.71128613,0.467168785
85.72464226,-6.796168401
320.7344111,-9.319328416
201.5475666,-1.192472414
206.6805149,25.70223745
152.6571607,-41.71524632
205.9170006,-42.06750856
175.8632816,-37.19015972
217.4604916,0.828928897
269.2679673,0.066668528
91.16708536,-45.07892689
49.44064606,39.2833741
340.2038206,-57.42232018
251.1656002,-53.15231277
302.0075927,0.678185093
300.8183313,18.50099215
52.65397961,-47.37512389
53.41274818,54.97485987
6.811283625,-25.54717344
192.9872143,-39.68043016
127.4401448,-46.33169768
160.4646618,-79.78328732
57.28377598,43.96315394
14.62942419,66.35179255
47.66163963,11.8726203
75.07641822,39.39470202
87.14558394,-4.094644314
99.875,13.11666667
108.1075957,-36.54438431
111.9289112,-22.85918842
347.540565,-40.59154994
349.5971751,41.77366753
155.8603262,-4.074032482
185.0448652,-22.17569946
270.9685231,-24.36073316
286.4215843,-15.66042132
237.0554419,13.78908025
272.9380125,33.44705634
205.9170208,-42.067525
133.561382,30.57912349
110.5144944,0.177121441
20.85395312,20.46896976
285.0148635,-66.65362028
79.84868832,-27.36888481
271.2099111,-35.90144076
354.8380956,74.00262952
210.335111,8.894895221
84.87979386,-3.564702395
40.39214521,-14.54930449
261.9064706,-29.72456729
228.5251742,31.78785304
319.3093622,55.79800118
88.68348564,0.968615617
193.5777495,-11.64857039
294.2185625,11.27319683
258.9227927,23.74275914
87.62513527,2.024701471
345.6843783,-20.87071217
16.00996675,52.50216213
226.6383238,-30.91848247
257.0618944,-17.60904982
310.5124454,-76.18059203
21.57785884,43.45774057
99.94882144,12.98277065
227.5305214,-38.79251067
329.7230063,62.69798941
24.92007715,16.40585416
351.918274,25.16727906
159.7484154,-58.81685615
125.1680102,72.40723337
96.30416565,7.085711442
2.0730529,-8.824112483
332.6406117,-4.266856218
14.55924583,33.95088425
173.6228595,-32.83133886
254.275,-40.93333333
256.5841234,-37.22759146
275.6471607,12.02968085
261.4765199,16.91757687
309.7706995,15.83819703
145.449695,-55.21375696
10.67479115,-60.262807
183.0915827,-62.95077426
196.8512364,-59.86050661
257.9111963,-48.87339452
138.12725,-43.61326667
204.3016625,-61.69185556
207.9591755,-32.99467442
71.57012513,18.73468485
262.5991662,-1.063021632
189.6858883,-18.25010339
251.2507935,-28.50965736
190.7882427,-56.17622632
94.14828308,-39.26439228
217.7951652,-38.86971118
354.5995244,-76.86954437
343.2657657,60.10102999
133.0417694,42.00273485
84.82630503,29.21521897
93.8238298,-18.47721402
262.8470143,-56.92096472
88.09752262,19.86784999
105.9649935,12.5942439
141.5929624,-1.464075152
262.2337034,-36.77828321
30.71864835,64.90146359
230.6552366,62.04705669
65.88486089,20.98204525
110.2288147,-26.96383605
336.9427277,31.84004461
321.6873734,52.89853581
253.3231021,47.4167214
126.3291733,-21.04595596
342.8372441,-29.53630584
182.6920661,27.28150696
35.71795743,-73.64579331
313.6847977,75.92557117
52.41307212,-6.804455424
38.22559175,15.03453063
40.52753037,-38.38368714
141.0228977,-61.64890371
358.8894812,47.35580355
127.2125068,-9.748584316
194.6973022,75.47250847
120.3762012,16.45531086
121.5766476,22.63548853
37.68834863,0.255751452
184.5398863,-3.94878083
197.4110455,37.42312046
157.9860045,-45.06965427
163.4253269,-70.72033753
169.818473,-64.58248952
146.7781249,-65.07286052
101.5598482,59.44182082
224.1335631,-47.87919687
82.70271151,41.46199331
312.407364,12.54512682
235.2462515,16.02459104
156.8553491,-65.70466072
341.0217125,39.46530556
279.9700697,52.19608647
259.5205663,17.31787049
207.6028262,5.49722295
240.8931607,-32.0005334
274.9669576,29.66639054
138.8234963,-58.3883765
215.952393,-53.17624668
76.62379766,61.16974237
265.340824,51.81817461
49.14663581,32.1840348
86.68956874,15.82249588
315.0166361,7.516194946
114.9916302,-37.57942326
295.2730346,13.81568061
120.0612058,-48.98151159
253.8528682,-63.26966088
315.303602,36.0260131
77.4378896,28.03046965
116.3713977,-14.69053422
258.2439901,-32.43833238
67.96566393,15.8516211
93.87363932,-4.914717985
203.0116937,-18.72887649
310.3175334,14.58287693
133.2657453,-56.64948269
9.966459984,-44.79629244
32.84260975,-10.05216093
32.80023038,25.9369434
341.0217396,39.46534747
209.6662803,14.64927438
218.6604166,36.62606355
300.3493615,-22.73730923
358.8909949,57.41216826
304.6031458,55.39705556
58.81721443,-12.09909154
71.68531176,40.31257218
84.075,34.14
89.58394146,20.26259671
96.36738913,14.7219963
95.65163417,12.57023812
102.9375,0.46
133.5747791,-5.434457358
326.567787,-9.275938872
330.033031,6.717447907
327.7582225,12.62559001
164.8866149,36.09310177
285.7658552,-19.24568404
274.2483333,-15.01111111
274.7,-13.80666667
282.4206516,-5.912871684
274.221253,-3.007400829
270.1515606,33.21368095
132.5875703,-42.0897906
205.7337925,-56.76796878
204.7039686,-57.62271421
208.4875,-61.86833333
204.9991944,-49.94995541
336.5228111,-48.43853999
320.0395129,-45.02189242
13.74210682,23.62831351
15.90417805,61.07482055
126.1782341,42.00524073
296.9522547,25.38405897
268.0196696,39.9820878
119.631128,16.51868165
218.0842756,26.67728926
137.9205471,-39.25884507
192.903707,3.056786828
29.63847833,61.69778868
225.9479773,47.65448026
258.8345103,-14.5841556
330.1010343,-55.88348679
105.27131,-58.93993771
237.8809051,-47.06080307
158.1992053,-58.66674346
322.5847229,52.95799749
75.39384386,-39.71804558
16.21932399,5.656265685
156.8668502,41.60099246
195.1360677,-33.50512935
217.6891259,4.7722866
120.4267974,60.32438933
299.1839288,36.25059506
15.90418854,61.07482256
54.6986314,-27.94305383
103.35,11
106.3265369,22.63745892
3.745168714,8.820960861
236.8712528,-37.91631175
269.6627077,-28.75908818
274.0232179,2.377518021
250.9653646,34.03880271
23.81259711,-58.13947455
209.1372737,-54.70466789
235.6551096,-49.48953317
222.1585201,-36.63469479
87.00078119,6.453896297
68.45072782,9.413561658
137.5869101,21.99641667
291.1257484,-27.86594353
326.3701195,-71.00884941
155.1297954,54.21683695
159.0694142,-16.3443251
289.971113,11.53496449
116.3251781,-43.75256526
104.3047364,57.56328758
115.1480142,-8.18542739
123.4945844,-36.34077684
162.0225289,-59.91916138
250.8422787,-67.43238922
243.6393553,73.39489085
103.2647545,35.7880003
147.8084632,-4.243346851
103.7454871,-2.803590507
205.9782429,52.06441329
277.7622848,-41.9138338
251.373644,1.020162217
69.12145037,23.34084207
43.07927172,-62.90959047
180.5843249,-85.63175695
228.1415758,-72.77060013
281.2980285,-61.09519333
117.7737969,54.12924241
190.391297,62.71303995
10.95868888,-12.01182667
31.70514444,25.70455618
359.2651338,42.65823219
160.5469523,31.69699662
166.1300893,38.24136641
176.0548493,25.21832092
186.3129515,23.92620335
187.4912083,-41.73589712
199.7677135,35.12798083
268.2399852,-35.6243161
273.8040388,-20.38796936
231.9119773,25.10162217
126.2383613,-42.76983531
212.1131762,-74.85028676
352.862339,-44.84358073
194.0731863,54.09949025
179.9063325,-78.22192514
87.09318717,20.86949061
104.7618632,38.05231948
128.0206545,-53.21191658
131.1248262,-65.82543027
47.61269562,26.89623571
126.1518158,-4.716999046
18.67663422,6.995137835
185.9458812,42.54274083
49.49614949,-66.92685144
297.7551512,-65.60508884
34.51910202,57.51632165
119.3161703,8.641218464
22.47025809,18.35567057
339.8930548,37.59281514
78.47222391,-52.03075491
186.8534408,-63.78898494
11.54504465,44.86149879
84.36398958,-5.938388146
97.06035417,70.53531944
19.0788421,33.11471917
197.7434712,-52.56690029
75.40018294,61.07799753
154.8202904,-12.52817384
286.8785064,-28.63680068
277.444832,-14.58198729
140.1236247,-37.58168915
44.50969708,38.61492533
72.18593326,3.588530813
239.0284949,-39.86436268
252.1123866,-14.90944109
288.7612042,20.20311841
262.9545776,-46.03678385
89.23382662,24.2496895
128.5556109,8.452309479
170.8247939,0.132045363
226.834869,18.44182488
316.7302669,38.74204504
44.13875312,47.16400589
170.7135158,64.330512
52.11069683,22.80400911
99.64760785,-16.87354542
108.6177209,-10.3162455
358.6609218,-40.30006167
157.9528221,-28.2371015
190.4558034,-19.75909385
274.4010203,-34.10726531
286.7171562,-16.22927478
264.9896587,31.20246916
269.6763432,36.28779325
283.7187861,33.96856455
310.1511564,29.80555253
166.6220299,-58.67502306
195.7722475,-71.47573014
237.2100761,-52.43825806
128.0206573,-53.21190736
76.22719078,-3.039674634
41.33711114,4.711631929
297.2983786,-28.7889711
179.7952603,-51.69676074
219.580725,-38.79418695
335.7521682,62.41935824
239.7683171,49.88104402
117.9865521,19.32508566
157.1831619,-3.742392851
117.918158,-42.88820216
91.59352263,29.51241222
101.3473498,-23.46243054
149.5317938,8.313978039
273.2700873,38.77348053
83.90080214,-78.82086801
164.0604932,42.00815532
187.83923,7.60430821
221.8068736,-21.32486947
293.9512677,36.94453945
229.0435818,-43.48499787
46.15861047,1.863603938
255.2438332,-86.36429867
92.86629559,13.63856317
177.3116198,16.24288096
63.43676486,72.12614946
90.30457437,-25.41776028
315.4386621,-26.88099886
318.7775709,-17.34518007
320.3414062,32.6127359
280.9004562,36.55660596
59.26586831,23.17554068
111.3332267,-21.9825889
245.0178143,21.1326128
285.2300073,33.80215519
69.59052278,-77.65600505
76.65309562,-13.12262278
7.052938255,16.44505303
108.0082487,-63.19005858
141.6837068,-64.92969948
75.58255262,74.26936701
97.06035275,70.53531894
90.70250994,49.90567987
85.14961404,31.35820173
90.25188896,27.57236278
94.26499205,-22.71523097
103.3914275,-28.53979332
156.9124533,9.762393409
297.2591816,-10.87077161
261.5791847,7.595615602
233.9723468,11.26566144
288.1530547,21.55457226
139.0167904,-44.89872096
26.94353047,-80.1763081
212.6287515,-70.30546092
219.4427359,-67.93200994
343.4080509,-48.59828462
93.7190375,22.50675278
245.9464498,61.6964519
161.3180613,-80.46959423
254.8396621,56.68861466
117.7598218,33.23365371
175.9796701,-6.677161932
234.6757509,-39.12774504
126.6050227,-52.80749611
56.02678307,48.52365831
304.9302697,-1.07851348
292.5438964,2.904072141
303.1321567,51.46356448
333.1073499,-14.19397246
17.54767556,15.67391306
59.67875471,-57.10236192
173.3117695,-16.2804058
114.7513293,-53.27335541
199.8290935,-72.03560268
85.75697432,56.58152455
71.48104785,-39.3566127
4.571860702,11.20621635
159.7100658,-12.44362411
208.569334,-28.56961381
178.5479197,-57.4101972
30.73762204,77.91626174
51.0422021,12.62959179
10.40015408,24.62900916
250.9483076,-38.1563539
2.334060042,79.71454544
123.2488951,16.5143322
162.47386,27.97394831
314.2940739,0.463777835
147.1666608,-56.41188953
254.7177803,-37.62049285
274.2538275,-51.06826665
40.45136355,-3.21380521
206.8058043,-9.709441744
246.7086428,2.347943502
141.0678569,-39.42550111
15.01482361,44.71324717
46.33754292,40.58217976
96.38724636,23.32716937
98.09698072,11.67352013
99.90093826,-23.69566601
124.9577614,3.948028109
127.1532611,24.14491476
315.21569,-17.53089547
43.13386744,-12.76971407
340.2195208,14.54919167
153.4571011,27.13582541
205.4398497,-33.59737828
217.4569602,31.79118858
243.7226219,-25.47697265
313.9194923,4.532721361
264.1531074,30.78517685
279.5269848,39.66832397
149.427493,-48.41408688
343.6645124,-70.07371017
238.7515263,-19.38291798
64.41779873,-63.25541338
325.6373406,10.82430362
165.1699307,-31.83936899
281.5542112,41.44180668
200.7191138,-72.14671245
64.56698634,-20.71525882
68.34202883,-10.78533658
99.25786429,-38.14650035
135.3807773,5.640985311
262.9348402,-26.26975413
8.888913557,-54.82187237
247.4384175,-57.75632396
268.7834632,-36.47564457
295.964383,34.16272346
255.9918434,13.56742155
281.9890574,31.75683604
169.3293406,-67.823515
184.2762888,-65.69295871
231.0213205,45.2710313
66.5879242,8.590265605
72.56741816,-41.32084753
312.9948409,-33.17797382
108.1075964,-36.54438078
32.19025288,-17.77915637
240.6642567,-29.13580201
282.8423254,-3.317856456
131.4553142,-25.38809656
317.6304998,10.04892165
13.36759501,37.41820316
196.5885042,21.15339327
190.7073494,-55.94702373
298.3976254,59.70865447
73.71351119,44.06086323
74.74754252,14.54324961
224.1286207,-32.63678778
28.94367536,-60.86097463
181.5958667,-65.70943611
107.9640951,5.654703798
126.2703607,35.01140678
352.6648371,38.66225278
251.299147,43.2171715
48.73582706,42.50363359
32.35545019,81.29594344
279.0552914,65.48869365
290.4180277,79.60283278
64.65621626,-22.96971995
86.86204149,-10.53294691
94.70329862,-15.02496036
99.35017375,6.135382291
104.2,11.83333333
115.6814562,34.00022048
123.5459763,-32.14071141
9.028574389,-22.84233517
320.6752424,30.30988184
253.4267661,-43.05096905
268.2050989,-34.11483383
289.7503979,-15.53656944
276.9596706,3.748565734
286.2428657,30.73340638
250.8207719,39.78799503
297.6953011,37.8263237
159.8511593,-55.60712325
217.404169,-76.72908309
340.6536804,-47.21081246
167.4157798,67.2102103
51.10881374,20.80348962
250.2139163,12.39504154
292.7511233,70.98934108
281.0846345,39.67080146
342.1843986,62.93841194
68.55913273,-6.837811037
182.6409043,-37.87034874
181.5958945,-65.70946094
20.94500446,78.72605742
321.6110861,19.37564357
253.7590046,25.7306809
159.8162286,-74.49338686
255.9236787,-47.16057055
187.5177481,58.76777569
81.90208574,-21.37571291
15.95428377,1.366847197
202.8156935,42.10615363
212.7578259,-69.71931497
117.2576517,13.37187064
269.4236869,-76.17794994
228.3299595,-19.64757802
343.9647084,-31.63323001
6.123541834,-2.219062427
340.6794863,-44.24801179
93.43892762,51.17246843
47.82822657,-3.811596619
92.80690236,-26.48209827
240.9403789,4.98683259
357.1353296,-6.380425766
272.768354,-47.51312265
33.62120828,66.52443583
95.51479771,59.37209797
57.47944487,22.24415305
88.16705092,33.91746446
93.91740427,6.066168353
96.79735307,-25.8564975
115.0291268,5.2311748
119.8960636,13.24216763
133.8733654,-7.971153583
324.8671029,-10.57687075
32.72010211,39.03954435
135.4534747,27.90259736
184.2638865,-16.69373447
221.2987836,-1.417535591
312.8572845,-5.626631083
251.8090833,-1.948527778
271.364426,2.498950998
250.2524234,24.85870388
255.9732407,34.79022285
130.8008244,-79.07010172
356.1059645,-70.49022887
202.2829706,-64.67584072
301.3865218,-67.32089691
221.8024403,-52.20525528
219.7951926,-46.58447514
61.92493157,15.16279035
114.342167,-34.96844822
195.1497731,-3.368486503
318.3601065,36.63326025
182.771276,-61.27742389
59.25715846,6.039969236
106.1960478,-22.03168755
122.8191634,9.821243369
332.0718242,25.54352057
305.6554458,31.26496575
132.020319,-6.558838166
196.8512667,-59.86046944
56.11751502,20.92873611
147.998057,-16.53475737
295.4052705,-65.85441459
325.3927306,40.80521839
90.85320412,11.6810673
94.0793615,23.97002978
39.17929923,31.60766568
154.0374924,-11.20341865
309.7943718,21.81744005
295.7899907,30.67788972
119.2409565,-42.40647594
115.2064535,57.08283325
174.6396438,46.83421441
108.0170388,-30.82136602
358.8191262,-31.92147239
29.85784772,12.29487998
267.7960219,-53.1302696
147.4587261,21.179422
251.7906365,2.064528599
307.1947663,-35.5958629
68.35376292,43.06389296
264.5351713,-42.88027852
29.92136408,-66.0665598
228.2819221,-36.09142058
210.1367146,-78.58998031
63.75747948,57.46036399
71.05425127,40.78644893
99.77208609,22.03088226
101.7561822,-21.01540261
107.3890147,-16.23450769
125.980034,10.63206165
155.751866,6.542644108
224.7199231,-4.989252907
284.5886668,-31.03597488
307.574836,10.89592314
135.0927309,-43.17399313
199.1871342,-65.13825291
263.8329443,-53.3529288
306.4497023,-40.79618494
344.799241,11.7288421
268.8485602,55.97139108
93.85895285,-9.035761353
186.3267097,-27.74900394
136.6417687,-55.80241278
247.8451988,-26.537644
56.88395896,55.92195518
333.2198496,73.30719342
84.21839677,40.18238286
292.6380083,3.44440508
242.8697435,16.66569128
282.9021598,36.53908146
321.5643295,-54.66045967
74.94303482,53.15545149
106.5094568,-38.38286196
243.9645622,-14.84911497
297.0126021,-13.70361417
81.23156957,-44.22568782
259.178113,-6.244976082
290.6389733,33.51816237
308.9654991,-69.61058509
267.1585924,-55.40173954
14.41518652,45.83937907
28.34655325,-38.5946322
166.3915884,-11.08893337
241.0742421,-33.21371429
80.59227926,-56.1343961
140.997223,-51.73708115
157.008728,-49.40580161
303.6121091,-63.41578906
63.13064326,17.27746034
153.2547783,-59.91808576
175.9701677,-62.87828056
267.9356635,-45.60070838
325.6890215,59.27084199
106.7769629,4.910580401
106.7186371,-24.96057929
16.40367947,-9.979322684
253.5419228,-41.82503976
278.8062707,34.45801805
210.8644493,-41.42334445
325.6617101,49.60024703
74.08370162,36.16853298
73.7283885,-39.62860674
84.28655099,-11.77551466
86.25753193,4.008230578
262.5989715,-1.062584646
221.2956626,-55.60164118
333.8959887,-44.4514982
239.975593,-54.02091424
51.48909028,49.12075921
146.8250158,79.13663743
157.6107779,64.25769005
47.84132864,13.04784321
78.38148025,1.967679972
80.32025034,-34.34504778
139.7103602,36.80207261
191.8068294,11.95808594
205.9381826,22.70042431
213.7552095,-29.28190515
249.5064727,-6.538014054
286.5927127,8.230000123
294.9371745,33.97893872
356.0055061,-45.08312164
354.866434,-46.63779989
200.2014122,-55.80068962
321.3251965,-71.79905868
223.6774368,-65.9911038
213.4159366,-54.62562804
160.8371725,4.747669318
83.05892783,17.05812923
317.9510613,59.98656486
58.57252847,-2.952865038
250.4007402,-24.4679612
187.0802532,-64.34099281
332.7598997,-21.23277844
56.17042283,46.09980829
280.2350346,62.74946268
117.523619,-19.52354585
327.1223093,38.64858612
101.2318592,-70.43375718
322.7901221,12.13747362
215.8343849,-50.77224944
255.5656162,64.60074015
65.10459186,18.74267946
109.758003,-19.28030596
125.0709052,-5.329951759
186.2854907,-42.51431225
285.7192559,19.6610108
40.53518251,-46.52444151
232.1133706,-51.59793399
309.888817,40.57966056
84.06649574,47.71528658
84.33046393,8.95187617
113.553442,-33.46342841
224.8632844,-43.15985
80.90711541,16.69927055
314.9987171,-36.12963971
315.770164,38.65741228
150.9207766,-9.573789289
204.6904852,-70.44483082
300.1103586,-43.04330507
138.1085397,-7.109802653
158.7404132,-23.17624594
202.6071855,-6.470265633
208.0766935,12.16513806
283.1543609,-29.37967698
296.4639838,35.01275162
88.67133419,-49.62701282
102.5042312,-60.24914417
132.4588565,-72.55123843
221.2311457,-58.47749288
69.94675496,-1.052461966
103.2558791,38.86914868
324.2033351,-33.04789756
328.4166667,62.60333333
294.2056514,50.19992215
298.8419414,58.25019194
75.95833333,23.77
76.34883412,1.177627533
344.8986354,-13.07089802
18.43856185,7.578244073
13.99379052,27.20938097
32.72357028,39.04331011
141.6870896,-28.78769578
185.0739676,26.00187547
191.7541667,11.94833333
203.2008901,24.3467442
254.1576725,-30.58005273
305.1939593,-14.78486424
306.4271864,-2.80037515
267.025,1.3
272.5363664,16.47658497
263.998207,20.99623983
298.4437083,18.77919444
298.0683918,36.43229173
84.01185854,-47.31374622
66.77485408,-46.94749261
131.5916667,-52.94833333
158.7933852,-43.66458595
143.0608318,-62.78890144
128.1740198,-73.35678785
15.50758473,-57.00238801
208.4885012,-47.12815921
101.7561667,-21.01538889
144.3027125,-53.6685
238.6254548,-27.33863458
125.6322638,-48.4905409
29.249936,-51.76624723
108.4018665,-27.35635723
11.80677666,19.57870538
116.3979884,-56.72256992
150.835755,-46.63618807
350.2090675,-50.30655421
55.1929547,25.32948906
77.51358875,0.565320819
245.1359054,-39.43034273
297.0126048,-13.70361436
166.2671264,-49.39229804
246.5474415,11.40749541
118.9441071,-43.84505192
23.41321535,-78.50481997
320.1393639,60.75640617
350.9392642,-43.12442756
286.7171583,-16.22926667
46.4173629,56.06896759
121.1725735,-19.72815027
37.14763714,-31.10244701
339.0329225,35.57750057
168.1265495,-18.49986097
230.9321241,-1.022385115
258.5558557,-56.8885249
340.586704,53.90874709
256.2074025,48.80401351
99.41997467,-12.98511802
79.81121111,20.1345903
120.1206706,-48.8717654
73.720985,-58.54765304
36.78015735,27.01239456
210.329402,-40.22194145
125.2818279,-64.10600189
170.5962891,-44.64592172
347.0993413,-79.48068827
350.9771716,-53.80874133
125.6951984,-13.05479131
133.1281764,-13.23294216
168.2363156,-49.73609563
8.347330235,-71.26624457
19.27110024,44.90199241
18.14201077,45.33752617
332.1700752,45.74225112
45.04952555,38.13172223
172.9605595,81.12725807
140.1823372,51.26606441
194.2824814,46.17679192
66.73721058,-24.08132053
72.43367365,15.90421872
80.96387346,0.866627111
23.71160084,-31.89231614
329.6824723,-21.18294675
343.7478568,1.064901946
1.223852864,34.65966701
4.675702348,43.79114038
163.7541742,-42.25112841
183.7939888,-10.31239872
193.2964851,-3.55309671
268.6130117,-34.46672382
287.4506084,-19.80365767
307.7679439,-15.05616538
304.082451,21.59870154
47.61354396,-48.73415678
164.4507779,-59.73218893
255.4474486,-58.95824838
173.4047395,-40.58660421
236.0944747,-41.81908821
61.17042633,-20.38186217
68.75296112,-19.92138305
